`artistID`|`artistName`|`artistNo`|`trackID`
`5gCRApTajqwbnHHPbr2Fpi`|`Juicy J`|1|`3ZbJMlEL4Kcme0ONRO7Slx`
`4IWBUUAFIplrNtaOHcJPRM`|`James Arthur`|2|`3ZbJMlEL4Kcme0ONRO7Slx`
`6VuMaDnrHyPL1p4EHjYLi7`|`Charlie Puth`|0|`76S09sHj7GGMJAtOLjmVQ2`
`0cGUm45nv7Z6M6qdXYQGTX`|`Kehlani`|1|`76S09sHj7GGMJAtOLjmVQ2`
`70kkdajctXSbqSMJbQO424`|`Kacey Musgraves`|0|`30VHURM5NOfoZmqp2iKawS`
`4yvcSjfu4PC0CYQyLy4wSq`|`Glass Animals`|0|`3HVRywtkhSjhpmkaeaYTgh`
`3CjlHNtplJyTf9npxaPl5w`|`CHVRCHES`|0|`2zpdPPsPJYGQ9VYRVJXfv9`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`76cy1WJvNGJTj78UqeA5zr`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`2ekn2ttSfGqwhhate0LSR0`
`22bE4uQ6baNwSHPVcDxLCe`|`The Rolling Stones`|0|`63T7DJ1AFDD6Bn8VzG6JE8`
`5pKCCKE2ajJHZ9KAiaK11H`|`Rihanna`|0|`5XzmZjXhMjDHr7ZfJ6DELQ`
`5K4W6rqBFWDnAN6FQUkS6x`|`Kanye West`|1|`5XzmZjXhMjDHr7ZfJ6DELQ`
`4STHEaNw4mPZ2tzheohgXB`|`Paul McCartney`|2|`5XzmZjXhMjDHr7ZfJ6DELQ`
`5K4W6rqBFWDnAN6FQUkS6x`|`Kanye West`|0|`4qikXelSRKvoCqFcHLB2H2`
`0c173mlxpT3dSFRgMO8XPh`|`Big Sean`|1|`4qikXelSRKvoCqFcHLB2H2`
`0ONHkAv9pCAFxb0zJwDNTy`|`Pusha T`|2|`4qikXelSRKvoCqFcHLB2H2`
`17lzZA2AlOHwCwFALHttmp`|`2 Chainz`|3|`4qikXelSRKvoCqFcHLB2H2`
`60d24wfXkVzDSfLS6hyCjZ`|`Martin Garrix`|0|`3ebXMykcMXOcLeJ9xZ17XH`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|1|`3ebXMykcMXOcLeJ9xZ17XH`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`2eAAEa8pxKF7My0EO4rFgR`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`5E5MqaS6eOsbaJibl3YeMZ`
`6jlWj6y00bMQt8XoKuCjyZ`|`Emily King`|0|`6yOWi9dln1Q3Ba5YuQPGjZ`
`3CjlHNtplJyTf9npxaPl5w`|`CHVRCHES`|0|`75MQCoe4BTMUWButDcI3g0`
`3CjlHNtplJyTf9npxaPl5w`|`CHVRCHES`|0|`2JMghxSUEV5vGbgLzqNHNk`
`3CjlHNtplJyTf9npxaPl5w`|`CHVRCHES`|0|`0Ni8xzB32O8MemsKcPHWBh`
`3CjlHNtplJyTf9npxaPl5w`|`CHVRCHES`|0|`3gcDO5tOTybSstaGSAMIgV`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`004MiktqrlEPng9SDw4N9d`
`3TVXtAsR1Inumwj472S9r4`|`Drake`|0|`1cTZMwcBJT0Ka3UJPXOeeN`
`08GQAI4eElDnROBrJRGE0X`|`Fleetwood Mac`|0|`6i8ecOsx4J2Px1maiqzqoG`
`1l7ZsJRRS8wlW3WfJfPfNS`|`Christina Aguilera`|0|`6iacLDB05P5i7uC1pSY7Wz`
`5XenQ7XfcvQdfIbpLEFaKQ`|`GoldLink`|1|`6iacLDB05P5i7uC1pSY7Wz`
`13ubrt8QOOCPljQ2FL1Kca`|`A$AP Rocky`|0|`7ycWLEP1GsNjVvcjawXz3z`
`2p1fiYHYiXz9qi0JJyxBzN`|`Skepta`|1|`7ycWLEP1GsNjVvcjawXz3z`
`0hYxQe3AK5jBPCr5MumLHD`|`Sugarland`|0|`7FFfYM4JE1vj5n4rhHxg8q`
`06HL4z0CvFAxyc27GXpf02`|`Taylor Swift`|1|`7FFfYM4JE1vj5n4rhHxg8q`
`5KWOCu1saEHAhPiLKlOLIy`|`Leo`|0|`5kt89qNlEYGWx7QiMijs9L`
`2hPgGN4uhvXAxiXQBIXOmE`|`KIDS SEE GHOSTS`|0|`6JyEh4kl9DLwmSAoNDRn5b`
`52lBOxCxbJg0ttXEW9CQpW`|`Louis Prima`|1|`6JyEh4kl9DLwmSAoNDRn5b`
`5K4W6rqBFWDnAN6FQUkS6x`|`Kanye West`|0|`3qnoOm4fwZPBS116f5hpgF`
`0hCNtLu0JehylgoiP8L4Gh`|`Nicki Minaj`|0|`1ZEm9cJC05rawV2tptNfTS`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|1|`1ZEm9cJC05rawV2tptNfTS`
`2wUjUUtkb5lvLKcGKsKqsR`|`Alessia Cara`|0|`003eoIwxETJujVWmNFMoZy`
`1l7ZsJRRS8wlW3WfJfPfNS`|`Christina Aguilera`|0|`29zBeRiLVnkDEj7tvmLVOU`
`6S2OmqARrzebs0tKUEyXyp`|`Demi Lovato`|1|`29zBeRiLVnkDEj7tvmLVOU`
`1l7ZsJRRS8wlW3WfJfPfNS`|`Christina Aguilera`|0|`10EdIGnkizaN7v1uYljTd7`
`60W5voThnCKW5p1iH3KjQZ`|`Keida`|1|`10EdIGnkizaN7v1uYljTd7`
`1OFOShsIbhy1l5x73yuVyB`|`Shenseea`|2|`10EdIGnkizaN7v1uYljTd7`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`2ygfHXyt3gvyhvKrNJU61n`
`0YQmcNgfnoqxBMJ8dcw3Eh`|`Initial Talk`|1|`2ygfHXyt3gvyhvKrNJU61n`
`41MozSoPIsD1dJM0CLPjZF`|`BLACKPINK`|0|`7b8YOVV5quZcSKEijDgyWB`
`3CjlHNtplJyTf9npxaPl5w`|`CHVRCHES`|0|`2u5hIEYkD7sGXh7vgOxf73`
`4MSMDY0ClgWqXApU53I1L1`|`Matt and Kim`|0|`57i3M29DWoo7RDk0Tf0LZG`
`6DVipHzYsPlIoA0DW8Gmns`|`Royce Da 5'9"`|0|`70lVHIHJE2tUXH7FxNOz3z`
`7dGJo4pcD2V6oG8kP0tJRR`|`Eminem`|1|`70lVHIHJE2tUXH7FxNOz3z`
`3jivTPQnC8Vupqc3EFO33c`|`King Green`|2|`70lVHIHJE2tUXH7FxNOz3z`
`64M6ah0SkkRsnPGtGiRAbb`|`Bebe Rexha`|0|`7IOxauZfx5l18mYfX0GZm6`
`64M6ah0SkkRsnPGtGiRAbb`|`Bebe Rexha`|0|`4e4fqjx0Izh4svvTef1z7e`
`3b8QkneNDz4JHKKKlLgYZg`|`Florida Georgia Line`|1|`4e4fqjx0Izh4svvTef1z7e`
`60d24wfXkVzDSfLS6hyCjZ`|`Martin Garrix`|0|`3nc420PXjTdBV5TN0gCFkS`
`6LuN9FCkKOj5PcnpouEgny`|`Khalid`|1|`3nc420PXjTdBV5TN0gCFkS`
`41qil2VaGbD194gaEcmmyx`|`Will Smith`|0|`78ZzF9pK3foniEnK64XzX5`
`1255GTUKNCLCTvH9ctD4cT`|`Dru Hill`|1|`78ZzF9pK3foniEnK64XzX5`
`2RE8NwNxsOyuNZDD0jRxHP`|`Kool Moe Dee`|2|`78ZzF9pK3foniEnK64XzX5`
`68EB3QvNdVLkC7SAgDbHIR`|`Marianas Trench`|0|`48MldorMkokOk5r93O8yjG`
`2hPgGN4uhvXAxiXQBIXOmE`|`KIDS SEE GHOSTS`|0|`2I3dW2dCBZAJGj5X21E53k`
`6r2niOTnexy9xss5g8GWXH`|`Yasiin Bey`|1|`2I3dW2dCBZAJGj5X21E53k`
`64M6ah0SkkRsnPGtGiRAbb`|`Bebe Rexha`|0|`2dMUJy0El3BcQUy9gP9gt0`
`0VRj0yCOv2FXJNP47XQnx5`|`Quavo`|1|`2dMUJy0El3BcQUy9gP9gt0`
`64M6ah0SkkRsnPGtGiRAbb`|`Bebe Rexha`|0|`2jB9QaPJyVdz2Q0Va8rrnU`
`64M6ah0SkkRsnPGtGiRAbb`|`Bebe Rexha`|0|`14FmT2vkYihAs64ixAbk6t`
`4uethVhVpoyO3OhT40JH1o`|`machineheart`|0|`72DfRjxf5vWcUcxenDNM6X`
`6IRouO5mvvfcyxtPDKMYFN`|`Foreigner`|0|`1JLn8RhQzHz3qDqsChcmBl`
`7MqnCTCAX6SsIYYdJCQj9B`|`Pendulum`|0|`24hYr62Cz2iA3OOef8mykI`
`5he5w2lnU9x7JFhnwcekXX`|`Skrillex`|1|`24hYr62Cz2iA3OOef8mykI`
`2DuJi13MWHjRHrqRUwk8vH`|`Knife Party`|0|`5qFL2uwfnGU8FccwLMgPNQ`
`6Q192DXotxtaysaqNPy5yR`|`Amy Winehouse`|0|`30FURVTCpbKyykjSEQzGkH`
`73sIBHcqh3Z3NyqHKZ7FOL`|`Childish Gambino`|0|`4j3GWI86JvSaF0BLdmgcfF`
`73sIBHcqh3Z3NyqHKZ7FOL`|`Childish Gambino`|0|`7p4vHnYXkxlzvfePJVpcTr`
`0bdfiayQAKewqEvaU6rXCv`|`MØ`|0|`5vsRm2aCBl5T2qdpvwtrf6`
`5fMUXHkw8R8eOP2RNVYEZX`|`Diplo`|1|`5vsRm2aCBl5T2qdpvwtrf6`
`25Maank76ry2Tmbi2Ql1SF`|`The Interrupters`|0|`2qKwTR3n4kBv0Gr0DAd0Zg`
`2mV8aJphiSHYJf43DxL7Gt`|`Chromeo`|0|`3R5FA1Ay1NxgtwbElR78by`
`2xiIXseIJcq3nG7C8fHeBj`|`Three Days Grace`|0|`6rUp7v3l8yC4TKxAAR5Bmx`
`64tT0KKbU4AFWkO6v1VvXv`|`Bleeker`|0|`421On515lAdhfA5B0h6yPR`
`2S5hlvw4CMtMGswFtfdK15`|`Royal Blood`|0|`5I69y4P1gq3WA2B5AHVicr`
`6CwfuxIqcltXDGjfZsMd9A`|`MARINA`|0|`5tFMuAw6X2R4NLx97g7n9q`
`2qxJFvFYMEDqd7ui6kSAcq`|`Zedd`|0|`4keoy2fqgwGnbWlm3ZVZFa`
`67MNhiAICFY6Pwc2YxCO0K`|`Elley Duhé`|1|`4keoy2fqgwGnbWlm3ZVZFa`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`6vsV4D8BM6PioRr1UOx0n2`
`4obzFoKoKRHIphyHzJ35G3`|`Becky G`|0|`3clw56k8jqFaXnwdejV4Yo`
`6vXTefBL93Dj5IqAWq6OTv`|`French Montana`|1|`3clw56k8jqFaXnwdejV4Yo`
`329e4yvIujISKGKz1BZZbO`|`Farruko`|2|`3clw56k8jqFaXnwdejV4Yo`
`70kkdajctXSbqSMJbQO424`|`Kacey Musgraves`|0|`5F5lmpwXkxAJtvZqEguTRo`
`70kkdajctXSbqSMJbQO424`|`Kacey Musgraves`|0|`38UCGIpo273uGgdBXbi992`
`5r1bdqzhgRoHC3YcCV6N5a`|`The Darkness`|0|`756CJtQRFSxEx9jV4P9hpA`
`2o5jDhtHVPhrJdv3cEQ99Z`|`Tiësto`|0|`4kWO6O1BUXcZmaxitpVUwp`
`5vQfv3s2Z2SRdPZKr82ABw`|`Dzeko`|1|`4kWO6O1BUXcZmaxitpVUwp`
`0bdJZl7TDeiymDYzMJnVh2`|`Preme`|2|`4kWO6O1BUXcZmaxitpVUwp`
`246dkjvS1zLTtiykXe5h60`|`Post Malone`|3|`4kWO6O1BUXcZmaxitpVUwp`
`3v6Ji4uoWtKRkhuDUaxi9n`|`Dynoro`|0|`0E9ZjEAyAwOXZ7wJC0PD33`
`1OAjDaKgg00KCUYqDe68un`|`Gigi D'Agostino`|1|`0E9ZjEAyAwOXZ7wJC0PD33`
`3iOvXCl6edW5Um0fXEBRXy`|`The xx`|0|`1nmCmB3qdXrzxFhvLJuhuB`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`4PWgkvdYqkv8mUtSIQ6iXW`
`5WUlDfRSoLAfcVSX1WnrxN`|`Sia`|0|`5a8RPWgKSmcGBGcffmIrUi`
`5fMUXHkw8R8eOP2RNVYEZX`|`Diplo`|1|`5a8RPWgKSmcGBGcffmIrUi`
`2feDdbD5araYcm6JhFHHw7`|`Labrinth`|2|`5a8RPWgKSmcGBGcffmIrUi`
`6IZ4ctovY9dl7bgHClAvKJ`|`LSD`|3|`5a8RPWgKSmcGBGcffmIrUi`
`2mV8aJphiSHYJf43DxL7Gt`|`Chromeo`|0|`7vUQZpMRXSXIbR9ggIlB7c`
`5M0lbkGluOPXLeFjApw8r8`|`DRAM`|1|`7vUQZpMRXSXIbR9ggIlB7c`
`0pghUohLPptZWBasy2wmUx`|`THEY.`|2|`7vUQZpMRXSXIbR9ggIlB7c`
`7sOR7gk6XUlGnxj3p9F54k`|`half•alive`|0|`60T6dfF5Q7KL2ujEefzoCE`
`7sOR7gk6XUlGnxj3p9F54k`|`half•alive`|0|`7HfbeXFwmCWnLpOq6Pa7Dr`
`0OgdRTPItr9dw4XYp4JJUx`|`Fit For A King`|0|`1ZpKyES3kDQwqamuPMmUqu`
`2Uiis5cmcUvukNK7OlpW8s`|`Wilson`|0|`3a0xTF3rUKUcUbzsz7A2oM`
`6BD4lgmnh4vy6kkCaZRDWt`|`Bury Tomorrow`|0|`26NEy2ZH4PpkMar8l4kEws`
`2vKiJjsgjgqIECUyYeIVvO`|`Crown The Empire`|0|`3GQsfsRqUVGLq19TOd9PBU`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|0|`7gkWXbAxIYuvtOpcN3p9GJ`
`64KEffDW9EtZ1y2vBYgq8T`|`Marshmello`|0|`2dpaYNEQHiRxtZbfNsse99`
`7EQ0qTo7fWT7DPxmxtSYEc`|`Bastille`|1|`2dpaYNEQHiRxtZbfNsse99`
`0WwSkZ7LtFUFjGjMZBMt6T`|`Dire Straits`|0|`6cr6UDpkjEaMQ80OjWqEBQ`
`5nGIFgo0shDenQYSE0Sn7c`|`Evanescence`|0|`0COqiPhxzoWICwFCS4eZcp`
`5mlbvTfWUOfDrUIK6dkNzv`|`Poppy`|0|`3fSfZJ1HDXtnPgAJaBvVRk`
`5fMUXHkw8R8eOP2RNVYEZX`|`Diplo`|1|`3fSfZJ1HDXtnPgAJaBvVRk`
`6oFs3qk4VepIVFdoD4jmsy`|`PVRIS`|0|`0Q2RyfUuffkaf4s61FG4q6`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`1ixphys4A3NEXp6MDScfih`
`67MNhiAICFY6Pwc2YxCO0K`|`Elley Duhé`|0|`7n08Zxn9ajd96UUe6SFGrP`
`26dSoYclwsYLMAKD3tpOr4`|`Britney Spears`|0|`6I9VzXrHxO9rA9A5euc8Ak`
`5EvFsr3kj42KNv97ZEnqij`|`Shaggy`|0|`0OaunKfsxkgBvPv68jBbmm`
`67wCYxOq4A1ohAs7jWYaOJ`|`Rik Rok`|1|`0OaunKfsxkgBvPv68jBbmm`
`2X97ZAqRKRMYFIDqtvGgGc`|`Silk City`|0|`5N4erncE7kuUccm7zEmwzk`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|1|`5N4erncE7kuUccm7zEmwzk`
`5fMUXHkw8R8eOP2RNVYEZX`|`Diplo`|2|`5N4erncE7kuUccm7zEmwzk`
`3hv9jJF3adDNsBSIQDqcjp`|`Mark Ronson`|3|`5N4erncE7kuUccm7zEmwzk`
`4N8BwYTEC6XqykGvXXlmfv`|`George Benson`|0|`62GYoGszQfROZswLee6W3O`
`6XyY86QOPPrYVGvF9ch6wz`|`Linkin Park`|0|`2uxL6E8Yq0Psc1V9uBtC4F`
`6XyY86QOPPrYVGvF9ch6wz`|`Linkin Park`|0|`2nLtzopw4rPReszdYBJU6h`
`3Z02hBLubJxuFJfhacLSDc`|`Bryan Adams`|0|`0GONea6G2XdnHWjNZd6zt3`
`4QQgXkCYTt3BlENzhyNETg`|`Earth, Wind & Fire`|0|`7Cuk8jsPPoNYQWXK9XRFvG`
`37J1PlAkhRK7yrZUtqaUpQ`|`Caravan Palace`|0|`0thLhIqWsqqycEqFONOyhu`
`540vIaP2JwjQb9dm3aArA4`|`DJ Snake`|0|`4w8niZpiMy6qz1mntFA5uM`
`0C8ZW7ezQVs4URX5aX7Kqx`|`Selena Gomez`|1|`4w8niZpiMy6qz1mntFA5uM`
`1i8SpTcr7yvPOmcqrbnVXY`|`Ozuna`|2|`4w8niZpiMy6qz1mntFA5uM`
`4kYSro6naA4h99UJvo89HB`|`Cardi B`|3|`4w8niZpiMy6qz1mntFA5uM`
`64KEffDW9EtZ1y2vBYgq8T`|`Marshmello`|0|`29KS7kBSU77PrYGB6RVR5O`
`5abSRg0xN1NV3gLbuvX24M`|`Amr Diab`|1|`29KS7kBSU77PrYGB6RVR5O`
`5ChF3i92IPZHduM7jN3dpg`|`Nicky Romero`|0|`0wGxHftiB6j0SDzrFkF2G7`
`39PhMWg1aAuuZcph0OXGu6`|`Deniz Koyu`|1|`0wGxHftiB6j0SDzrFkF2G7`
`6jEiUoyyJNPHzSR0Nib6HX`|`Walk Off the Earth`|2|`0wGxHftiB6j0SDzrFkF2G7`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|0|`4OafepJy2teCjYJbvFE60J`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`5fK0Q3j2iUcQtiRDXlPW0K`
`0Y5tJX1MQlPlqiwlOH1tJY`|`Travis Scott`|0|`2xLMifQCjDGFmkHkpNLD9h`
`4QkSD9TRUnMtI8Fq1jXJJe`|`Snail Mail`|0|`43E0f1S0rOGCo6YYRYHjHP`
`1yQxtOqAvQ6sDn20lnnqPu`|`Swimming Girls`|0|`4g0IPdpWZkJ6n4WAizYqhX`
`26VFTg2z8YR0cCuwLzESi2`|`Halsey`|0|`5p7ujcrUXASCNwRaWNHR1C`
`4rGrN4XDYhP6dUAZMvcuHr`|`Caesars`|0|`5XMjXjwCkJVmk0AHm7z8IV`
`3jK9MiCrA42lLAdMGUZpwa`|`Anderson .Paak`|0|`1gnwGVoG7V08vMX3hyr90x`
`2YZyLoL8N0Wb9xBt1NhZWg`|`Kendrick Lamar`|1|`1gnwGVoG7V08vMX3hyr90x`
`6A43Djmhbe9100UwnI7epV`|`Cake`|0|`0xMEF2WiqKWTIG7Krjungw`
`1hCkSJcXREhrodeIHQdav8`|`Ramin Djawadi`|0|`6UlwC2B5vxdCKb37nqNTQe`
`1XpDYCrUJnvCo9Ez6yeMWh`|`Tenacious D`|0|`56BNLFLPUL9NtIoxuC6dCQ`
`6qqNVTkY8uBg9cP3Jd7DAH`|`Billie Eilish`|0|`14JzyD6FlBD5z0wV5P07YI`
`738wLrAtLtCtFOLvQBXOXp`|`Major Lazer`|0|`2uojaCMZEGSayPTysogGtx`
`4NHQUGzhtTLFvgF5SZesLK`|`Tove Lo`|1|`2uojaCMZEGSayPTysogGtx`
`0bdfiayQAKewqEvaU6rXCv`|`MØ`|0|`5mpibPxO6AWUhl2RiHpOGe`
`0spHbv2fw49lDMkbOAdaqX`|`WWE`|0|`4rUuanKJphrXkijshlCoUC`
`0CV4DAO1wV3ikZGYIkMtmh`|`John Cena`|1|`4rUuanKJphrXkijshlCoUC`
`1bPFOqvoGk96MUHVGc6f1f`|`Tha Trademarc`|2|`4rUuanKJphrXkijshlCoUC`
`6M2wZ9GZgrQXHCFfjv46we`|`Dua Lipa`|0|`7jr3iPu4O4bTCVwLMbdU2i`
`41MozSoPIsD1dJM0CLPjZF`|`BLACKPINK`|1|`7jr3iPu4O4bTCVwLMbdU2i`
`77AiFEVeAVj2ORpC85QVJs`|`Steve Aoki`|0|`2r1T6xGTVaNAqBoPH4lZEE`
`3Nrfpe0tUJi4K4DXYWgMUX`|`BTS`|1|`2r1T6xGTVaNAqBoPH4lZEE`
`23fqKkggKUBHNkbKtXEls4`|`Kygo`|0|`14sOS5L36385FJ3OL8hew4`
`5JYo7gm2dkyLLlWHjxS7Dy`|`Sandro Cavazza`|1|`14sOS5L36385FJ3OL8hew4`
`77AiFEVeAVj2ORpC85QVJs`|`Steve Aoki`|0|`4qPnE8jBZN3wmgGxspsOcP`
`5Igpc9iLZ3YGtKeYfSrrOE`|`Chris Lake`|1|`4qPnE8jBZN3wmgGxspsOcP`
`2vVNxGBvKRQMWwI5c8KmYh`|`Tujamo`|2|`4qPnE8jBZN3wmgGxspsOcP`
`0bdfiayQAKewqEvaU6rXCv`|`MØ`|0|`3Phjn4zJ34ZiEVUngyccY5`
`6MDME20pz9RveH9rEXvrOM`|`Clean Bandit`|0|`1fLhGF1JfGQYj6EZLndD86`
`6CwfuxIqcltXDGjfZsMd9A`|`MARINA`|1|`1fLhGF1JfGQYj6EZLndD86`
`4V8Sr092TqfHkfAA5fXXqG`|`Luis Fonsi`|2|`1fLhGF1JfGQYj6EZLndD86`
`0Cd6nHYwecCNM1sVEXKlYr`|`Krewella`|0|`457p7UH7hoHrbA2iI4PSCA`
`0Cd6nHYwecCNM1sVEXKlYr`|`Krewella`|0|`59mrqUmhpmcfUns8BKkV30`
`0Cd6nHYwecCNM1sVEXKlYr`|`Krewella`|0|`144VylfhBHydi2xvqy9yw6`
`7aB2KbM3pphL9mU3dXbyh2`|`Far Out`|1|`144VylfhBHydi2xvqy9yw6`
`66CXWjxzNUsdJxJ2JdwvnR`|`Ariana Grande`|0|`2rPE9A1vEgShuZxxzR2tZH`
`1nhSLEYdoBHG6cJ8NDwoF1`|`Fickle Friends`|0|`3dHQi60AqDoXhivIpbCvjb`
`7Ir0wjCeuhkHUyPAfNJi2X`|`Michael Salvatori`|0|`5P68xT9dqkleXVVtdIJPXo`
`7AK1uvXalruijh6pjRVDl1`|`Skye Lewin`|1|`5P68xT9dqkleXVVtdIJPXo`
`1IMQj6EtlmfuEDQI1Mh7HK`|`C Paul Johnson`|2|`5P68xT9dqkleXVVtdIJPXo`
`5EzR3mljAoKai6zZePlqpC`|`Rotem Moav`|3|`5P68xT9dqkleXVVtdIJPXo`
`7E6yVUVRGff9KfjPGkpMc4`|`Pieter Schlosser`|4|`5P68xT9dqkleXVVtdIJPXo`
`0M6xcJTswOl2qvExCJhiS3`|`Kronos Quartet`|5|`5P68xT9dqkleXVVtdIJPXo`
`7Ir0wjCeuhkHUyPAfNJi2X`|`Michael Salvatori`|0|`1EV1Q3P0kJMePXd6ZvJewV`
`7AK1uvXalruijh6pjRVDl1`|`Skye Lewin`|1|`1EV1Q3P0kJMePXd6ZvJewV`
`1IMQj6EtlmfuEDQI1Mh7HK`|`C Paul Johnson`|2|`1EV1Q3P0kJMePXd6ZvJewV`
`5EzR3mljAoKai6zZePlqpC`|`Rotem Moav`|3|`1EV1Q3P0kJMePXd6ZvJewV`
`7E6yVUVRGff9KfjPGkpMc4`|`Pieter Schlosser`|4|`1EV1Q3P0kJMePXd6ZvJewV`
`7pXu47GoqSYRajmBCjxdD6`|`Vulfpeck`|0|`1AMESvSEC31CGjMhO0nqZy`
`2a4lU7F8toqKpb5v6Ftqya`|`Theo Katzman`|1|`1AMESvSEC31CGjMhO0nqZy`
`6CwfuxIqcltXDGjfZsMd9A`|`MARINA`|0|`2Ow4Pmi0VOOLvbmJ8V70qo`
`6CwfuxIqcltXDGjfZsMd9A`|`MARINA`|0|`4sNwdacKyi2S26WrRtNama`
`7HIjKw4rHS0MtmV0cqSlpB`|`Cathedrals`|0|`5BqfP9NnRR9G8lnlwjxxk4`
`7DMveApC7UnC2NPfPvlHSU`|`Cheat Codes`|0|`6lZe9DbvrcHZ3Ot2O9BPRc`
`3Xt3RrJMFv5SZkCfUE8C1J`|`Kim Petras`|1|`6lZe9DbvrcHZ3Ot2O9BPRc`
`6MDME20pz9RveH9rEXvrOM`|`Clean Bandit`|0|`3WDIhWoRWVcaHdRwMEHkkS`
`0X2BH1fck6amBIoJhDVmmJ`|`Ellie Goulding`|1|`3WDIhWoRWVcaHdRwMEHkkS`
`6MDME20pz9RveH9rEXvrOM`|`Clean Bandit`|0|`6Vly9VOZmMnHDDambtb32p`
`2ExGrw6XpbtUAJHTLtUXUD`|`Stefflon Don`|1|`6Vly9VOZmMnHDDambtb32p`
`2QSPrJfYeRXaltEEiriXN9`|`Tove Styrke`|2|`6Vly9VOZmMnHDDambtb32p`
`6MDME20pz9RveH9rEXvrOM`|`Clean Bandit`|0|`7DKSHIR389td3F1MrTOerW`
`4qBgvVog0wzW75IQ48mU7v`|`KYLE`|1|`7DKSHIR389td3F1MrTOerW`
`2ht3wxeT69CzyKFChNnNAB`|`Big Boi`|2|`7DKSHIR389td3F1MrTOerW`
`6MDME20pz9RveH9rEXvrOM`|`Clean Bandit`|0|`4cKyHIo4oIZTLW5MujF9nL`
`5IHqlcCbQkyhWl0KmIwgeq`|`Louisa`|1|`4cKyHIo4oIZTLW5MujF9nL`
`776HGV4QHksTaUaawD9DnE`|`Foley`|0|`2VnkynMMl9PsBrrOibDUTL`
`6Qpa8xhGsGitz4WBf4BkpK`|`Baker Boy`|0|`5Dta3vXwJx28vqRZIi974F`
`0uRdK8gy7fXJGRywrlmPM7`|`GoldFish`|0|`5tO7Ag4pwW1J5vrZjRGzGt`
`6xeFne1rkxMhKSW3ipvkdV`|`Toploader`|0|`3Fzlg5r1IjhLk2qRw667od`
`5FvlJcXnFIm72pgQtW3Dct`|`Feenixpawl`|0|`79ep1XDpYKg0goDd3g5uPT`
`53gBJot4NtKHSCLTuUdTYR`|`Mikayla`|1|`79ep1XDpYKg0goDd3g5uPT`
`1LOB7jTeEV14pHai6EXSzF`|`Cash Cash`|0|`1gdMKFGWrI34ZTO8k7Hfg6`
`0DxeaLnv6SyYk2DOqkLO8c`|`MAGIC!`|1|`1gdMKFGWrI34ZTO8k7Hfg6`
`5CiGnKThu5ctn9pBxv7DGa`|`benny blanco`|0|`1kQhi22kyluRCnIPAXtxEZ`
`7CajNmpbOovFoOoasH2HaY`|`Calvin Harris`|1|`1kQhi22kyluRCnIPAXtxEZ`
`45eNHdiiabvmbp4erw26rg`|`ILLENIUM`|0|`0n30h31bEKiIHXXzPbkdqy`
`6cEuCEZu7PAE9ZSzLLc2oQ`|`R3HAB`|0|`7rwqkua9U2yWomm2hIPdOm`
`3RP50pmG8Wz1mhNCidQj68`|`RITUAL`|1|`7rwqkua9U2yWomm2hIPdOm`
`6t1gpxYbY8OlLA7D2RiikQ`|`Loud Luxury`|0|`21RzyxY3EFaxVy6K4RqaU9`
`5uEeqYFuIChoWKy34jp8xE`|`Brando`|1|`21RzyxY3EFaxVy6K4RqaU9`
`6ULgWDGCtXxQF8rjAHHpJl`|`Rooverb`|0|`7cOxSguow8LH3VWMYCS1AL`
`1O1jSxOa0YopopGsl56J2b`|`Alan Crown`|1|`7cOxSguow8LH3VWMYCS1AL`
`6XEQz9PtogOCpBmkJ8Cb8E`|`Alicia Madison`|2|`7cOxSguow8LH3VWMYCS1AL`
`20JZFwl6HVl6yg8a4H3ZqK`|`Panic! At The Disco`|0|`1rqqCSm0Qe4I9rUvWncaom`
`20JZFwl6HVl6yg8a4H3ZqK`|`Panic! At The Disco`|0|`76vMKwFtdDDCLcM6zXybjB`
`20JZFwl6HVl6yg8a4H3ZqK`|`Panic! At The Disco`|0|`0wdV94AXGRphrbkDWLNzVC`
`1HY2Jd0NmPuamShAr6KMms`|`Lady Gaga`|0|`6HkjpGIOHv4y0IBAxUbE5z`
`7fObcBw9VM3x7ntWKCYl0z`|`Colby O'Donis`|1|`6HkjpGIOHv4y0IBAxUbE5z`
`1HY2Jd0NmPuamShAr6KMms`|`Lady Gaga`|0|`0WfKDYeUAoLA3vdvLKKWMW`
